sku_candidato,nombre_fuente,categoria_fuente_slug,subcategoria_fuente_slug,producto_url,imagen_url_externa,titulo_imagen_fuente,ultima_actualizacion_fuente,estado_contenido,estado_imagen,notas,sku_fuente,nombre_catalogo,categoria_url_fuente,imagen_thumbnail_url
CC-CABLE-ACOMETIDA-3X8-8-TRIFASICO-CU,Cable Acometida 3X8+8 Trifásico Cu,cable-acometida-cu-al,,https://cablescolombia.com/producto/cable-acometida-3x8-8-trifasico-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/488/47668232fd2cb329.webp,Cable Acometida 3X8+8 Trifásico Cu,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ACOMETIDA-3X6-8-TRIFASICO-TREBOL-CU-3,Cable Acometida 3X6+8 Trifásico Trébol Cu,cable-acometida-cu-al,,https://cablescolombia.com/producto/cable-acometida-3x6-8-trifasico-trebol-cu_3,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/489/b49f3d812a0d475d.webp,Cable Acometida 3X6+8 Trifásico Trébol Cu,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ACOMETIDA-3X4-6-TRIFASICO-TREBOL-CU-6,Cable Acometida 3X4+6 Trifásico Trébol Cu,cable-acometida-cu-al,,https://cablescolombia.com/producto/cable-acometida-3x4-6-trifasico-trebol-cu_6,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/502/dd37bf9185234dca.webp,Cable Acometida 3X4+6 Trifásico Trébol Cu,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ACOMETIDA-3X2-4-TREBOL-TRIFASICO-CU,Cable Acometida 3X2+4 Trebol Trifasico Cu,cable-acometida-cu-al,,https://cablescolombia.com/producto/cable-acometida-3x2-4-trebol-trifasico-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/503/5a653a54d604bd0f.webp,Cable Acometida 3X2+4 Trebol Trifasico Cu,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ACOMETIDA-ALUMINIO-1X6-6-MONOFASICO,Cable Acometida Aluminio 1x6+6 Monofásico,cable-acometida-cu-al,,https://cablescolombia.com/producto/cable-acometida-aluminio-1x6-6-monofasico,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38435/80704f26c5ce19d6.webp,Cable Acometida Aluminio 1x6+6 Monofásico,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ECOLOGICO-AL-ACSR-1-0-13-2KV-15KV-5,Cable Ecologico AL-ACSR 1/0 13.2KV/15KV,cable-ecologico-al,,https://cablescolombia.com/producto/cable-ecologico-al-acsr-1-0-13-2kv-15kv_5,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/512/d9d923ab4b3d7e30.webp,Cable Ecologico AL-ACSR 1/0 13.2KV/15KV,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ECOLOGICO-AL-ACSR-2-0-13-2KV-15KV-2,Cable Ecologico AL-ACSR 2/0 13.2KV/15KV,cable-ecologico-al,,https://cablescolombia.com/producto/cable-ecologico-al-acsr-2-0-13-2kv-15kv_2,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/516/abc35cb895b90e0d.webp,Cable Ecologico AL-ACSR 2/0 13.2KV/15KV,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ECOLOGICO-AL-ACSR-4-0-13-2KV-15KV-5,Cable Ecologico AL-ACSR 4/0 13.2KV/15KV,cable-ecologico-al,,https://cablescolombia.com/producto/cable-ecologico-al-acsr-4-0-13-2kv-15kv_5,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/519/715233eddad861de.webp,Cable Ecologico AL-ACSR 4/0 13.2KV/15KV,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ECOLOGICO-AL-ACSR-266-38-13-2KV-15KV,Cable Ecológico AL-ACSR 266.38 13.2KV/15KV,cable-ecologico-al,,https://cablescolombia.com/producto/cable-ecologico-al-acsr-266-38-13-2kv-15kv,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/520/36c23eb81f566cfd.webp,Cable Ecológico AL-ACSR 266.38 13.2KV/15KV,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ECOLOGICO-AL-ACSR-1-0-34-5KV-7,Cable Ecologico AL-ACSR 1/0 34.5KV,cable-ecologico-al,,https://cablescolombia.com/producto/cable-ecologico-al-acsr-1-0-34-5kv_7,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/522/2f92d9233d33b1cc.webp,Cable Ecologico AL-ACSR 1/0 34.5KV,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ECOLOGICO-AL-ACSR-2-0-34-5KV-1,Cable Ecologico AL-ACSR 2/0 34.5KV,cable-ecologico-al,,https://cablescolombia.com/producto/cable-ecologico-al-acsr-2-0-34-5kv_1,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/529/6c57c0432a5e7c6e.webp,Cable Ecologico AL-ACSR 2/0 34.5KV,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ECOLOGICO-AL-ACSR-4-0-34-5KV-5,Cable Ecologico AL-ACSR 4/0 34.5KV,cable-ecologico-al,,https://cablescolombia.com/producto/cable-ecologico-al-acsr-4-0-34-5kv_5,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/530/07424c430ad663eb.webp,Cable Ecologico AL-ACSR 4/0 34.5KV,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ECOLOGICO-AL-ACSR-266-8-34-5KV,Cable Ecológico AL-ACSR 266.8 34.5KV,cable-ecologico-al,,https://cablescolombia.com/producto/cable-ecologico-al-acsr-266-8-34-5kv,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/531/e4bc238ca0df7179.webp,Cable Ecológico AL-ACSR 266.8 34.5KV,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-FIBRA-OPTICA-LSZH-4-NUCLEOS-ROLLO-100M,Cable Fibra Optica LSZH 4 Núcleos Rollo 100m,cable-fibra-optica,,https://cablescolombia.com/producto/cable-fibra-optica-lszh-4-nucleos-rollo-100m,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38444/adee143d7ee61df5.webp,Cable Fibra Optica LSZH 4 Núcleos Rollo 100m,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-FIBRA-OPTICA-LSZH-2-NUCLEOS-ROLLO-100M,Cable Fibra Optica LSZH 2 Núcleos Rollo 100m,cable-fibra-optica,,https://cablescolombia.com/producto/cable-fibra-optica-lszh-2-nucleos-rollo-100m,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38445/4e4ed3f030e3b370.webp,Cable Fibra Optica LSZH 2 Núcleos Rollo 100m,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-FIBRA-OPTICA-LSZH-1-NUCLEO-ROLLO-100M,Cable Fibra Optica LSZH 1 Núcleo Rollo 100m,cable-fibra-optica,,https://cablescolombia.com/producto/cable-fibra-optica-lszh-1-nucleo-rollo-100m,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38446/35824caefaddf71d.webp,Cable Fibra Optica LSZH 1 Núcleo Rollo 100m,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-FIBRA-ADSS-24-HILOS-2-KM-USO-EXTERIOR-SPAN-100,Cable Fibra Adss 24 Hilos - *2 Km (Uso Exterior - Span 100),cable-fibra-optica,,https://cablescolombia.com/producto/cable-fibra-adss-24-hilos-2-km-uso-exterior-span-100,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38447/e08ba5a87efc79c4.webp,Cable Fibra Adss 24 Hilos - *2 Km (Uso Exterior - Span 100),2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-FIBRA-ADSS-12-HILOS-2-KM-USO-EXTERIOR-SPAN-100,Cable Fibra Adss 12 Hilos - *2 Km (Uso Exterior - Span 100),cable-fibra-optica,,https://cablescolombia.com/producto/cable-fibra-adss-12-hilos-2-km-uso-exterior-span-100,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38448/97aa5b89536e0ae2.webp,Cable Fibra Adss 12 Hilos - *2 Km (Uso Exterior - Span 100),2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-FIBRA-ADSS-6-HILOS-2-KM-USO-EXTERIOR-SPAN-100,Cable Fibra Adss 6 Hilos - *2 Km (Uso Exterior - Span 100),cable-fibra-optica,,https://cablescolombia.com/producto/cable-fibra-adss-6-hilos-2-km-uso-exterior-span-100,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38449/abe7a09a352eda79.webp,Cable Fibra Adss 6 Hilos - *2 Km (Uso Exterior - Span 100),2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-FIBRA-DROP-2-HILOS-CON-MENSAJERO-1KM-USO-EXTERIOR-LSZH,Cable Fibra Drop 2 Hilos Con Mensajero - * 1Km (Uso Exterior - Lszh),cable-fibra-optica,,https://cablescolombia.com/producto/cable-fibra-drop-2-hilos-con-mensajero-1km-uso-exterior-lszh,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38450/9bfb6b7a931bc50a.webp,Cable Fibra Drop 2 Hilos Con Mensajero - * 1Km (Uso Exterior - Lszh),2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-FIBRA-DROP-1-HILO-CON-MENSAJERO-1KM-USO-EXTERIOR-LSZH,Cable Fibra Drop 1 Hilo Con Mensajero - * 1Km (Uso Exterior - Lszh),cable-fibra-optica,,https://cablescolombia.com/producto/cable-fibra-drop-1-hilo-con-mensajero-1km-uso-exterior-lszh,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38451/b3967f840c0958f6.webp,Cable Fibra Drop 1 Hilo Con Mensajero - * 1Km (Uso Exterior - Lszh),2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-SOLAR-FOTOVOLTAICO-4MM2,Cable Solar Fotovoltaico 4Mm2,cable-fotovoltaico,,https://cablescolombia.com/producto/cable-solar-fotovoltaico-4mm2,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/536/f8f01558adafeeb8.webp,Cable Solar Fotovoltaico 4Mm2,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-SOLAR-FOTOVOLTAICO-6MM2,Cable Solar Fotovoltaico 6Mm2,cable-fotovoltaico,,https://cablescolombia.com/producto/cable-solar-fotovoltaico-6mm2,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/539/2e05ceb12d244c26.webp,Cable Solar Fotovoltaico 6Mm2,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-SOLAR-FOTOVOLTAICO-10MM2,Cable Solar Fotovoltaico 10Mm2,cable-fotovoltaico,,https://cablescolombia.com/producto/cable-solar-fotovoltaico-10mm2,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/541/276cfbab44603e08.webp,Cable Solar Fotovoltaico 10Mm2,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-SOLAR-FOTOVOLTAICO-35MM2,Cable Solar Fotovoltaico 35Mm2,cable-fotovoltaico,,https://cablescolombia.com/producto/cable-solar-fotovoltaico-35mm2,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/542/6c23f69a0d7ebd03.webp,Cable Solar Fotovoltaico 35Mm2,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-SOLAR-FOTOVOLTAICO-16MM2,Cable Solar Fotovoltaico 16Mm2,cable-fotovoltaico,,https://cablescolombia.com/producto/cable-solar-fotovoltaico-16mm2,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/543/356b84dac1537b4d.webp,Cable Solar Fotovoltaico 16Mm2,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-SOLAR-FOTOVOLTAICO-50MM2,Cable Solar Fotovoltaico 50Mm2,cable-fotovoltaico,,https://cablescolombia.com/producto/cable-solar-fotovoltaico-50mm2,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/545/5dafce681e6132d8.webp,Cable Solar Fotovoltaico 50Mm2,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ILUMINACION-AWM-CC-10-AWG-CU-PVC-105-9,Cable Iluminación AWM CC 10 AWG Cu PVC 105°,cable-iluminacion-awm-cc-20-awg-cu-pvc-105,,https://cablescolombia.com/producto/cable-iluminacion-awm-cc-10-awg-cu-pvc-105_9,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/544/1bec53286f60fc83.webp,Cable Iluminación AWM CC 10 AWG Cu PVC 105°,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ILUMINACION-AWM-CC-12-AWG-CU-PVC-105-5,Cable Iluminación AWM CC 12 AWG Cu PVC 105°,cable-iluminacion-awm-cc-20-awg-cu-pvc-105,,https://cablescolombia.com/producto/cable-iluminacion-awm-cc-12-awg-cu-pvc-105_5,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/548/ee2f295f1d1ae258.webp,Cable Iluminación AWM CC 12 AWG Cu PVC 105°,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ILUMINACION-AWM-CC-14-AWG-CU-PVC-105-1,Cable Iluminación AWM CC 14 AWG Cu PVC 105°,cable-iluminacion-awm-cc-20-awg-cu-pvc-105,,https://cablescolombia.com/producto/cable-iluminacion-awm-cc-14-awg-cu-pvc-105_1,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/551/72f87da0bda726f7.webp,Cable Iluminación AWM CC 14 AWG Cu PVC 105°,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ILUMINACION-AWM-CC-16-AWG-CU-PVC-105-7,Cable Iluminación AWM CC 16 AWG Cu PVC 105°,cable-iluminacion-awm-cc-20-awg-cu-pvc-105,,https://cablescolombia.com/producto/cable-iluminacion-awm-cc-16-awg-cu-pvc-105_7,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/553/6bd9a323a7379520.webp,Cable Iluminación AWM CC 16 AWG Cu PVC 105°,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ILUMINACION-AWM-CC-18-AWG-CU-PVC-105-2,Cable Iluminación AWM CC 18 AWG Cu PVC 105°,cable-iluminacion-awm-cc-20-awg-cu-pvc-105,,https://cablescolombia.com/producto/cable-iluminacion-awm-cc-18-awg-cu-pvc-105_2,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/556/d784b27e74373560.webp,Cable Iluminación AWM CC 18 AWG Cu PVC 105°,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ILUMINACION-AWM-CC-20-AWG-CU-PVC-105-3,Cable Iluminación AWM CC 20 AWG Cu PVC 105°,cable-iluminacion-awm-cc-20-awg-cu-pvc-105,,https://cablescolombia.com/producto/cable-iluminacion-awm-cc-20-awg-cu-pvc-105_3,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/560/536cf79ffebc0791.webp,Cable Iluminación AWM CC 20 AWG Cu PVC 105°,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-INSTRUMENTACION-2X18-20-AWG-CU-PVC-TC-105-C-600V-300V,Cable Instrumentación 2x18+20 awg cu pvc tc 105°c 600v/300v,cable-instrumentacion,,https://cablescolombia.com/producto/cable-instrumentacion-2x18-20-awg-cu-pvc-tc-105-c-600v-300v,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/546/45c21a0d2333ca95.webp,Cable Instrumentación 2x18+20 awg cu pvc tc 105°c 600v/300v,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-INSTRUMENTACION-3X18-20-AWG-CU-PVC-TC-105-C-600V-300V,Cable Instrumentación 3x18+20 awg cu pvc tc 105°c 600v/300v,cable-instrumentacion,,https://cablescolombia.com/producto/cable-instrumentacion-3x18-20-awg-cu-pvc-tc-105-c-600v-300v,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/547/8bb2807b699e9b8b.webp,Cable Instrumentación 3x18+20 awg cu pvc tc 105°c 600v/300v,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-INSTRUMENTACION-4X18-20-AWG-CU-PVC-TC-105-C-600V-300V,Cable Instrumentación 4x18+20 awg cu pvc tc 105°c 600v/300v,cable-instrumentacion,,https://cablescolombia.com/producto/cable-instrumentacion-4x18-20-awg-cu-pvc-tc-105-c-600v-300v,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/549/6a61a58b9e761544.webp,Cable Instrumentación 4x18+20 awg cu pvc tc 105°c 600v/300v,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-INSTRUMENTACION-6X18-20-AWG-CU-PVC-TC-105-C-600V-300V,Cable Instrumentación 6x18+20 awg cu pvc tc 105°c 600v/300v,cable-instrumentacion,,https://cablescolombia.com/producto/cable-instrumentacion-6x18-20-awg-cu-pvc-tc-105-c-600v-300v,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/550/d8b02671b9214b2f.webp,Cable Instrumentación 6x18+20 awg cu pvc tc 105°c 600v/300v,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-INSTRUMENTACION-12X18-20-AWG-CU-PVC-TC-105-C-600V-300V,Cable Instrumentación 12x18+20 awg cu pvc tc 105°c 600v/300v,cable-instrumentacion,,https://cablescolombia.com/producto/cable-instrumentacion-12x18-20-awg-cu-pvc-tc-105-c-600v-300v,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/552/ef01963100cd144b.webp,Cable Instrumentación 12x18+20 awg cu pvc tc 105°c 600v/300v,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-INSTRUMENTACION-18X18-20-AWG-CU-PVC-TC-105-C-600V-300V,Cable Instrumentación 18x18+20 awg cu pvc tc 105°c 600v/300v,cable-instrumentacion,,https://cablescolombia.com/producto/cable-instrumentacion-18x18-20-awg-cu-pvc-tc-105-c-600v-300v,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/554/2b688fafb3baeca2.webp,Cable Instrumentación 18x18+20 awg cu pvc tc 105°c 600v/300v,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-INSTRUMENTACION-2X16-20-AWG-CU-PVC-TC-105-C-600V-300V,Cable Instrumentación 2x16+20 awg cu pvc tc 105°c 600v/300v,cable-instrumentacion,,https://cablescolombia.com/producto/cable-instrumentacion-2x16-20-awg-cu-pvc-tc-105-c-600v-300v,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/555/bb08c8ec687f36bb.webp,Cable Instrumentación 2x16+20 awg cu pvc tc 105°c 600v/300v,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-INSTRUMENTACION-3X16-20-AWG-CU-PVC-TC-105-C-600V-300V,Cable Instrumentación 3x16+20 awg cu pvc tc 105°c 600v/300v,cable-instrumentacion,,https://cablescolombia.com/producto/cable-instrumentacion-3x16-20-awg-cu-pvc-tc-105-c-600v-300v,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/557/c690005aa074fe12.webp,Cable Instrumentación 3x16+20 awg cu pvc tc 105°c 600v/300v,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-INSTRUMENTACION-4X16-20-AWG-CU-PVC-TC-105-C-600V-300V,Cable Instrumentación 4x16+20 awg cu pvc tc 105°c 600v/300v,cable-instrumentacion,,https://cablescolombia.com/producto/cable-instrumentacion-4x16-20-awg-cu-pvc-tc-105-c-600v-300v,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/558/623f7491cb6f854f.webp,Cable Instrumentación 4x16+20 awg cu pvc tc 105°c 600v/300v,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-INSTRUMENTACION-9X18-20-AWG-CU-PVC-TC-105-C-600V-300V,Cable Instrumentación 9x18+20 awg cu pvc tc 105°c 600v/300v,cable-instrumentacion,,https://cablescolombia.com/producto/cable-instrumentacion-9x18-20-awg-cu-pvc-tc-105-c-600v-300v,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/559/74fce5911003414b.webp,Cable Instrumentación 9x18+20 awg cu pvc tc 105°c 600v/300v,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-INSTRUMENTACION-9X16-20-AWG-CU-PVC-TC-105-C-600V-300V,Cable Instrumentación 9x16+20 awg cu pvc tc 105°c 600v/300v,cable-instrumentacion,,https://cablescolombia.com/producto/cable-instrumentacion-9x16-20-awg-cu-pvc-tc-105-c-600v-300v,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/561/6972f5ad8cae14d3.webp,Cable Instrumentación 9x16+20 awg cu pvc tc 105°c 600v/300v,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-INSTRUMENTACION-12X16-20-AWG-CU-PVC-TC-105-C-600V-300V,Cable Instrumentación 12x16+20 awg cu pvc tc 105°c 600v/300v,cable-instrumentacion,,https://cablescolombia.com/producto/cable-instrumentacion-12x16-20-awg-cu-pvc-tc-105-c-600v-300v,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/562/1b2190765ac26d84.webp,Cable Instrumentación 12x16+20 awg cu pvc tc 105°c 600v/300v,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-INSTRUMENTACION-18X16-20-AWG-CU-PVC-TC-105-C-600V-300V,Cable Instrumentación 18x16+20 awg cu pvc tc 105°c 600v/300v,cable-instrumentacion,,https://cablescolombia.com/producto/cable-instrumentacion-18x16-20-awg-cu-pvc-tc-105-c-600v-300v,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/563/08d25c46c5285b4e.webp,Cable Instrumentación 18x16+20 awg cu pvc tc 105°c 600v/300v,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
