sku,nombre,estado_staging,source_key,nota_staging
SRT-PENDING-AF3A85B543EB,Pendiente de verificación - Cable Encauchetado Libre De Halogenos STF LS 2X18AWG,pendiente_investigacion,CC-CABLE-ENCAUCHETADO-LIBRE-DE-HALOGENOS-STF-LS-2X18AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-5FB84384A44F,Pendiente de verificación - Cable Encauchetado Libre De Halogenos STF LS 3X18AWG,pendiente_investigacion,CC-CABLE-ENCAUCHETADO-LIBRE-DE-HALOGENOS-STF-LS-3X18AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-8BD8E77FFE26,Pendiente de verificación - Cable Encauchetado Libre De Halogenos STF LS 4X18AWG,pendiente_investigacion,CC-CABLE-ENCAUCHETADO-LIBRE-DE-HALOGENOS-STF-LS-4X18AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-B33C9EA4395B,Pendiente de verificación - Cable Encauchetado Libre De Halogenos STF LS 2X16AWG,pendiente_investigacion,CC-CABLE-ENCAUCHETADO-LIBRE-DE-HALOGENOS-STF-LS-2X16AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-60380DD3295A,Pendiente de verificación - Cable Encauchetado Libre De Halogenos STF LS 3X16AWG,pendiente_investigacion,CC-CABLE-ENCAUCHETADO-LIBRE-DE-HALOGENOS-STF-LS-3X16AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-99CACFBA8491,Pendiente de verificación - Cable Encauchetado Libre De Halogenos STF LS 4X16AWG,pendiente_investigacion,CC-CABLE-ENCAUCHETADO-LIBRE-DE-HALOGENOS-STF-LS-4X16AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-EF31466FE03C,Pendiente de verificación - Cable Encauchetado Libre De Halogenos STF LS 2X14AWG,pendiente_investigacion,CC-CABLE-ENCAUCHETADO-LIBRE-DE-HALOGENOS-STF-LS-2X14AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-5A5C2682E16C,Pendiente de verificación - Cable Encauchetado Libre De Halogenos STF LS 3X14AWG,pendiente_investigacion,CC-CABLE-ENCAUCHETADO-LIBRE-DE-HALOGENOS-STF-LS-3X14AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-F53EF417439D,Pendiente de verificación - Cable Encauchetado Libre De Halogenos STF LS 4X14AWG,pendiente_investigacion,CC-CABLE-ENCAUCHETADO-LIBRE-DE-HALOGENOS-STF-LS-4X14AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-2FAD996C1713,Pendiente de verificación - Cable Encauchetado Libre De Halogenos STF LS 2X12AWG,pendiente_investigacion,CC-CABLE-ENCAUCHETADO-LIBRE-DE-HALOGENOS-STF-LS-2X12AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-AB3433A8A279,Pendiente de verificación - Cable Encauchetado Libre De Halogenos STF LS 3X12AWG,pendiente_investigacion,CC-CABLE-ENCAUCHETADO-LIBRE-DE-HALOGENOS-STF-LS-3X12AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-64F6D52D1104,Pendiente de verificación - Cable Encauchetado Libre De Halogenos STF LS 4X12AWG,pendiente_investigacion,CC-CABLE-ENCAUCHETADO-LIBRE-DE-HALOGENOS-STF-LS-4X12AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-F599C358F081,Pendiente de verificación - Cable Encauchetado Libre De Halogenos STF LS 2X10AWG,pendiente_investigacion,CC-CABLE-ENCAUCHETADO-LIBRE-DE-HALOGENOS-STF-LS-2X10AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-C11966418B2F,Pendiente de verificación - Cable Encauchetado Libre De Halogenos STF LS 3X10AWG,pendiente_investigacion,CC-CABLE-ENCAUCHETADO-LIBRE-DE-HALOGENOS-STF-LS-3X10AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-54C0621797BA,Pendiente de verificación - Cable Encauchetado Libre De Halogenos STF LS 4X10AWG,pendiente_investigacion,CC-CABLE-ENCAUCHETADO-LIBRE-DE-HALOGENOS-STF-LS-4X10AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-745B2E9EFC41,Pendiente de verificación - Cable Encauchetado Libre De Halogenos STF LS 2X8AWG,pendiente_investigacion,CC-CABLE-ENCAUCHETADO-LIBRE-DE-HALOGENOS-STF-LS-2X8AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-A23F84BEAF24,Pendiente de verificación - Cable Encauchetado Libre De Halogenos STF LS 3X8AWG,pendiente_investigacion,CC-CABLE-ENCAUCHETADO-LIBRE-DE-HALOGENOS-STF-LS-3X8AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-48317269D40B,Pendiente de verificación - Cable Encauchetado Libre De Halogenos STF LS 4X8AWG,pendiente_investigacion,CC-CABLE-ENCAUCHETADO-LIBRE-DE-HALOGENOS-STF-LS-4X8AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-23FC537018EE,Pendiente de verificación - Cable Dúplex Polarizado 2X10 Cu,pendiente_investigacion,CC-CABLE-DUPLEX-POLARIZADO-2X10-CU,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-E0C7582D9DF4,Pendiente de verificación - Cable Dúplex Polarizado 2X12 Cu,pendiente_investigacion,CC-CABLE-DUPLEX-POLARIZADO-2X12-CU,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-FC14EDD12C47,Pendiente de verificación - Cable Dúplex Polarizado 2X14 Cu,pendiente_investigacion,CC-CABLE-DUPLEX-POLARIZADO-2X14-CU,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-197AD43647B6,Pendiente de verificación - Cable Duplex Polarizado 2X16 Cu,pendiente_investigacion,CC-CABLE-DUPLEX-POLARIZADO-2X16-CU-3,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-EAF6D9A252F8,Pendiente de verificación - Cable Dúplex Polarizado 2X18 Cu,pendiente_investigacion,CC-CABLE-DUPLEX-POLARIZADO-2X18-CU,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-A318A86A3026,Pendiente de verificación - Cable Dúplex Polarizado 2X20 Cu,pendiente_investigacion,CC-CABLE-DUPLEX-POLARIZADO-2X20-CU,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-AA8592B17B19,Pendiente de verificación - Cable Duplex 2X10 Cu,pendiente_investigacion,CC-CABLE-DUPLEX-2X10-CU,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-38D59C99D61B,Pendiente de verificación - Cable Duplex 2X12 Cu,pendiente_investigacion,CC-CABLE-DUPLEX-2X12-CU,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-DA4E2A0F5D22,Pendiente de verificación - Cable Duplex 2X14 Cu,pendiente_investigacion,CC-CABLE-DUPLEX-2X14-CU,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-A787A4628636,Pendiente de verificación - Cable Duplex 2X16 Cu,pendiente_investigacion,CC-CABLE-DUPLEX-2X16-CU,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-93FB91870A58,Pendiente de verificación - Cable Duplex 2X18 Cu,pendiente_investigacion,CC-CABLE-DUPLEX-2X18-CU,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-41FBFE6E73E8,Pendiente de verificación - Cable Duplex 2X14 Negro Cu,pendiente_investigacion,CC-CABLE-DUPLEX-2X14-NEGRO-CU,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-2C19362BAAE5,Pendiente de verificación - Cable Duplex 2X16 Negro Cu,pendiente_investigacion,CC-CABLE-DUPLEX-2X16-NEGRO-CU,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-32E3F97E7A37,Pendiente de verificación - Cable Duplex Desoxigenado N10 Cu - Al,pendiente_investigacion,CC-CABLE-DUPLEX-DESOXIGENADO-N10-CU-AL,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-025FBE5A4E6A,Pendiente de verificación - Cable Duplex Desoxigenado N12 Cu - Al,pendiente_investigacion,CC-CABLE-DUPLEX-DESOXIGENADO-N12-CU-AL,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-9A6072001869,Pendiente de verificación - Cable Duplex Desoxigenado N14 Cu - Al,pendiente_investigacion,CC-CABLE-DUPLEX-DESOXIGENADO-N14-CU-AL,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-BB6C17498CE3,Pendiente de verificación - Cable Duplex Desoxigenado N16 Cu - Al,pendiente_investigacion,CC-CABLE-DUPLEX-DESOXIGENADO-N16-CU-AL,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-9DE2ECCC6E24,Pendiente de verificación - Cable Duplex Desoxigenado N18 Cu - Al,pendiente_investigacion,CC-CABLE-DUPLEX-DESOXIGENADO-N18-CU-AL,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-71B6AC43BD2A,Pendiente de verificación - Cable Duplex Desoxigenado N22 Cu - Al,pendiente_investigacion,CC-CABLE-DUPLEX-DESOXIGENADO-N22-CU-AL,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-098875622BFE,Pendiente de verificación - Cable Duplex Desoxigenado N20 Cu - Al,pendiente_investigacion,CC-CABLE-DUPLEX-DESOXIGENADO-N20-CU-AL,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-6D85330E7595,Pendiente de verificación - Cable Duplex Cristal 2X20 Cu,pendiente_investigacion,CC-CABLE-DUPLEX-CRISTAL-2X20-CU,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-BE050281F599,Pendiente de verificación - Cable Duplex Cristal 2X16 Cu,pendiente_investigacion,CC-CABLE-DUPLEX-CRISTAL-2X16-CU,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-DA37AC5700DE,Pendiente de verificación - Cable Duplex Cristal 2X14 Cu,pendiente_investigacion,CC-CABLE-DUPLEX-CRISTAL-2X14-CU,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-BD7A7E1B007A,Pendiente de verificación - Cable Duplex Cristal 2X12 Cu,pendiente_investigacion,CC-CABLE-DUPLEX-CRISTAL-2X12-CU,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-1F5C990D1A3D,Pendiente de verificación - Cable Duplex Cristal 2X22 Cu,pendiente_investigacion,CC-CABLE-DUPLEX-CRISTAL-2X22-CU,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-F6E3F9037813,Pendiente de verificación - Cable Duplex Cristal 2X10 Cu,pendiente_investigacion,CC-CABLE-DUPLEX-CRISTAL-2X10-CU,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-F303325FA0CC,Pendiente de verificación - Cable Duplex Cristal 2X18 Cu,pendiente_investigacion,CC-CABLE-DUPLEX-CRISTAL-2X18-CU,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-618220FAA1AB,Pendiente de verificación - Cable Aluminio 6 Awg Serie 8000,pendiente_investigacion,CC-CABLE-ALUMINIO-6-AWG-SERIE-8000,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-7802C84DE1B3,Pendiente de verificación - Cable Aluminio 4 Awg Serie 8000,pendiente_investigacion,CC-CABLE-ALUMINIO-4-AWG-SERIE-8000,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-BD8088AD9745,Pendiente de verificación - Cable Aluminio 2 Awg Serie 8000,pendiente_investigacion,CC-CABLE-ALUMINIO-2-AWG-SERIE-8000,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-D2AF8D0AFA5B,Pendiente de verificación - Cable Aluminio 1/0 Awg Serie 8000,pendiente_investigacion,CC-CABLE-ALUMINIO-1-0-AWG-SERIE-8000,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-17B5235302EA,Pendiente de verificación - Cable Aluminio 2/0 Awg Serie 8000,pendiente_investigacion,CC-CABLE-ALUMINIO-2-0-AWG-SERIE-8000,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-FE68D8389306,Pendiente de verificación - Cable Aluminio 4/0 Awg Serie 8000,pendiente_investigacion,CC-CABLE-ALUMINIO-4-0-AWG-SERIE-8000,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-E4C3804FAEF6,Pendiente de verificación - Cable Aluminio 250 Kcmil Serie 8000,pendiente_investigacion,CC-CABLE-ALUMINIO-250-KCMIL-SERIE-8000,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-08F3829DA7AE,Pendiente de verificación - Cable Aluminio 350 Kcmil Serie 8000,pendiente_investigacion,CC-CABLE-ALUMINIO-350-KCMIL-SERIE-8000,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-2B93CC066BC7,Pendiente de verificación - Cable Aluminio 500 Kcmil Serie 8000,pendiente_investigacion,CC-CABLE-ALUMINIO-500-KCMIL-SERIE-8000,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-B57B2EE1A859,Pendiente de verificación - Cable Aluminio S8000 Libre de Halógeno N6,pendiente_investigacion,CC-CABLE-ALUMINIO-S8000-LIBRE-DE-HALOGENO-N6,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-B046A49FCC82,Pendiente de verificación - Cable Aluminio S8000 Libre de Halógeno N4,pendiente_investigacion,CC-CABLE-ALUMINIO-S8000-LIBRE-DE-HALOGENO-N4,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-7246E8E3A573,Pendiente de verificación - Cable Aluminio Serie 8000 Libre de Halógeno N2,pendiente_investigacion,CC-CABLE-ALUMINIO-SERIE-8000-LIBRE-DE-HALOGENO-N2,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-C775808B3073,Pendiente de verificación - Cable Aluminio Serie 8000 Libre de Halógeno 1/0,pendiente_investigacion,CC-CABLE-ALUMINIO-SERIE-8000-LIBRE-DE-HALOGENO-1-0-9,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-CDB94E717A0C,Pendiente de verificación - Cable Aluminio Serie 8000 Libre de Halógeno 2/0,pendiente_investigacion,CC-CABLE-ALUMINIO-SERIE-8000-LIBRE-DE-HALOGENO-2-0-8,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-510C78A9F1D1,Pendiente de verificación - Cable Aluminio Serie 8000 Libre de Halógeno 4/0,pendiente_investigacion,CC-CABLE-ALUMINIO-SERIE-8000-LIBRE-DE-HALOGENO-4-0-2,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-A0CFFB40DD66,Pendiente de verificación - Cable Aluminio Serie 8000 Libre de Halógeno 250kcm,pendiente_investigacion,CC-CABLE-ALUMINIO-SERIE-8000-LIBRE-DE-HALOGENO-250KCM,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-C395AD6C2B57,Pendiente de verificación - Cable Aluminio Serie 8000 Libre de Halógeno 350kcm,pendiente_investigacion,CC-CABLE-ALUMINIO-SERIE-8000-LIBRE-DE-HALOGENO-350KCM,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-4648B0B0D442,Pendiente de verificación - Cable Aluminio Serie 8000 Libre de Halógeno 500kcm,pendiente_investigacion,CC-CABLE-ALUMINIO-SERIE-8000-LIBRE-DE-HALOGENO-500KCM,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-263562792023,Pendiente de verificación - Cable Aluminio ACSR 336.4 Kcmil (26/7),pendiente_investigacion,CC-CABLE-ALUMINIO-ACSR-336-4-KCMIL-26-7,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-FEDCA5B2130A,Pendiente de verificación - Cable Aluminio ACSR 266.8 Kcmil (26/7),pendiente_investigacion,CC-CABLE-ALUMINIO-ACSR-266-8-KCMIL-26-7,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-FA246626787C,Pendiente de verificación - Cable Aluminio ACSR 266.8 Kcmil (18/1),pendiente_investigacion,CC-CABLE-ALUMINIO-ACSR-266-8-KCMIL-18-1,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-067154A42972,Pendiente de verificación - Cable ACSR 2,pendiente_investigacion,CC-CABLE-ACSR-2,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-0F15D54AACAC,Pendiente de verificación - Cable ACSR 1/0,pendiente_investigacion,CC-CABLE-ACSR-1-0,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-A73CFC9A0727,Pendiente de verificación - Cable ACSR 2/0,pendiente_investigacion,CC-CABLE-ACSR-2-0,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-266E0D610A17,Pendiente de verificación - Cable ACSR 4/0,pendiente_investigacion,CC-CABLE-ACSR-4-0,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-5023C4F2A294,Pendiente de verificación - Cable ACSR 3/0,pendiente_investigacion,CC-CABLE-ACSR-3-0-5,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-9E98C10B8CED,Pendiente de verificación - Cable Aluminio Acsr 4awg Desnudo,pendiente_investigacion,CC-CABLE-ALUMINIO-ACSR-4AWG-DESNUDO,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-A69BDCC48792,Pendiente de verificación - Cable Aluminio Acsr 266.8kcmil,pendiente_investigacion,CC-CABLE-ALUMINIO-ACSR-266-8KCMIL,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-8044A4C1B9DC,Pendiente de verificación - Cable Aluminio Cuadruplex Aislado 3x4/0 + 4/0 N.A XLPE,pendiente_investigacion,CC-CABLE-ALUMINIO-CUADRUPLEX-AISLADO-3X4-0-4-0-N-A-XLPE,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-75B78DEB2833,Pendiente de verificación - Cable Aluminio Cuadruplex Aislado 3x4/0 + 2/0 N.A XLPE,pendiente_investigacion,CC-CABLE-ALUMINIO-CUADRUPLEX-AISLADO-3X4-0-2-0-N-A-XLPE,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-B1B9FD4A3D6D,Pendiente de verificación - Cable Aluminio Cuadruplex Aislado 3x4/0 + 1/0 N.A XLPE,pendiente_investigacion,CC-CABLE-ALUMINIO-CUADRUPLEX-AISLADO-3X4-0-1-0-N-A-XLPE,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-27D8B25958DA,Pendiente de verificación - Cable Aluminio Cuadruplex Aislado 3x2/0 + 2/0 N.A XLPE,pendiente_investigacion,CC-CABLE-ALUMINIO-CUADRUPLEX-AISLADO-3X2-0-2-0-N-A-XLPE,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-D96DEC8CDC15,Pendiente de verificación - Cable Aluminio Cuadruplex Aislado 3x2/0 + 1/0 N.A XLPE,pendiente_investigacion,CC-CABLE-ALUMINIO-CUADRUPLEX-AISLADO-3X2-0-1-0-N-A-XLPE,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-4713A378D085,Pendiente de verificación - Cable Aluminio Cuadruplex Aislado 3x1/0 + 1/0 N.A XLPE,pendiente_investigacion,CC-CABLE-ALUMINIO-CUADRUPLEX-AISLADO-3X1-0-1-0-N-A-XLPE,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-2104A7D24A9E,Pendiente de verificación - Cable Aluminio Cuadruplex Aislado 3x1/0 + 2 N.A XLPE,pendiente_investigacion,CC-CABLE-ALUMINIO-CUADRUPLEX-AISLADO-3X1-0-2-N-A-XLPE,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-6B93A56C256A,Pendiente de verificación - Cable Aluminio Cuadruplex Aislado 3x2 + 1/0 N.A XLPE,pendiente_investigacion,CC-CABLE-ALUMINIO-CUADRUPLEX-AISLADO-3X2-1-0-N-A-XLPE,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-34D217C09266,Pendiente de verificación - Cable Aluminio Cuadruplex Aislado 3x2 + 2 N.A XLPE,pendiente_investigacion,CC-CABLE-ALUMINIO-CUADRUPLEX-AISLADO-3X2-2-N-A-XLPE,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-042EE4D4AB06,Pendiente de verificación - Cable Aluminio Cuadruplex Aislado 3x4 + 4 N.A XLPE,pendiente_investigacion,CC-CABLE-ALUMINIO-CUADRUPLEX-AISLADO-3X4-4-N-A-XLPE,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-196E7A66EC82,Pendiente de verificación - Cable Aluminio Cuadruplex Desnudo 3x4/0 + 4/0 N.D XLPE,pendiente_investigacion,CC-CABLE-ALUMINIO-CUADRUPLEX-DESNUDO-3X4-0-4-0-N-D-XLPE,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-6D4A60D14D34,Pendiente de verificación - Cable Aluminio Cuadruplex Desnudo 3x4/0 + 2/0 N.D XLPE,pendiente_investigacion,CC-CABLE-ALUMINIO-CUADRUPLEX-DESNUDO-3X4-0-2-0-N-D-XLPE,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-84363C00914B,Pendiente de verificación - Cable Aluminio Cuadruplex Desnudo 3x2/0 + 2/0 N.D XLPE,pendiente_investigacion,CC-CABLE-ALUMINIO-CUADRUPLEX-DESNUDO-3X2-0-2-0-N-D-XLPE,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-E00051A36FB6,Pendiente de verificación - Cable Aluminio Cuadruplex Desnudo 3x2/0 + 1/0 N.D XLPE,pendiente_investigacion,CC-CABLE-ALUMINIO-CUADRUPLEX-DESNUDO-3X2-0-1-0-N-D-XLPE,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-FB07F7E9A51B,Pendiente de verificación - Cable Aluminio Cuadruplex Desnudo 3x1/0 + 1/0 N.D XLPE,pendiente_investigacion,CC-CABLE-ALUMINIO-CUADRUPLEX-DESNUDO-3X1-0-1-0-N-D-XLPE,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-34CD8C37BC1C,Pendiente de verificación - Cable Aluminio Cuadruplex Desnudo 3x1/0 + 2 N.D XLPE,pendiente_investigacion,CC-CABLE-ALUMINIO-CUADRUPLEX-DESNUDO-3X1-0-2-N-D-XLPE,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-2D1847DB2E7B,Pendiente de verificación - Cable Aluminio Cuadruplex Desnudo 3x2 + 2 N.D XLPE,pendiente_investigacion,CC-CABLE-ALUMINIO-CUADRUPLEX-DESNUDO-3X2-2-N-D-XLPE,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-F8A7919373AD,Pendiente de verificación - Cable Aluminio Cuadruplex Desnudo 3x2 + 4 N.D XLPE,pendiente_investigacion,CC-CABLE-ALUMINIO-CUADRUPLEX-DESNUDO-3X2-4-N-D-XLPE,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-3BD5191D4ECE,Pendiente de verificación - Cable Aluminio Cuadruplex Desnudo 3x4 + 4 N.D XLPE,pendiente_investigacion,CC-CABLE-ALUMINIO-CUADRUPLEX-DESNUDO-3X4-4-N-D-XLPE,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-1FA91735D6F2,Pendiente de verificación - Cable Aluminio Cuadruplex Desnudo 3x6 + 6 N.D XLPE,pendiente_investigacion,CC-CABLE-ALUMINIO-CUADRUPLEX-DESNUDO-3X6-6-N-D-XLPE,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
