"sku","nombre_surtilec","image_file","sha256","variantes_que_comparten_hash","estado_verificacion","accion"
"SRT-PENDING-C5F8C46F6DF4","Cable Media Tensión Cobre XLPE 500 kcmil 35 kV 133% Pantalla de Cobre","surtilec-cable-media-tension-cobre-xlpe-500-kcmil-35-kv-133-pantalla-de-cobre-srt-pending-c5f8c46f6df4.webp","e611d95727a6103f643bfdf2d72033d31a905b22cec4c88926e8f7fb66c5b8e4","Cable Media Tensión Cobre XLPE 2/0 AWG 35 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 4/0 AWG 35 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 1/0 AWG 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2/0 AWG 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 3/0 AWG 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 4/0 AWG 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 250 kcmil 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 350 kcmil 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 500 kcmil 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 3/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 4/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 1/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 250 kcmil 15 kV 133% Pantalla en Cinta | Cable Media Tensión Cobre XLPE 350 kcmil 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 500 kcmil 15 kV 133% Pantalla en Cinta","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-A1EEF1269335","Cable Media Tensión Cobre XLPE 1/0 AWG 15 kV 100%","surtilec-cable-media-tension-cobre-xlpe-1-0-awg-15-kv-100-srt-pending-a1eef1269335.webp","54d74d3eba896ae0de5362aea5472d183d569f4e309eb0df79f7e87333530c72","Cable Media Tensión Cobre XLPE 1/0 AWG 15 kV 100% | Cable Media Tensión Cobre XLPE 2 AWG 15 kV 133% | Cable Media Tensión Cobre XLPE 2 AWG 15 kV 100%","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-2D40F0A1D1B6","Cable Media Tensión Cobre XLPE 1/0 AWG 15 kV 133% Pantalla de Cobre","surtilec-cable-media-tension-cobre-xlpe-1-0-awg-15-kv-133-pantalla-de-cobre-srt-pending-2d40f0a1d1b6.webp","685691f97147880aec27a08bb2edffa89ab8546be643b2b41baaa28b5bbd309d","Cable Media Tensión Cobre XLPE 1/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 1/0 AWG 15 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2 AWG 15 kV 100% Pantalla de Cobre","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-3958B7C0BEF2","Cable Media Tensión Cobre XLPE 1/0 AWG 15 kV 100% Pantalla de Cobre","surtilec-cable-media-tension-cobre-xlpe-1-0-awg-15-kv-100-pantalla-de-cobre-srt-pending-3958b7c0bef2.webp","685691f97147880aec27a08bb2edffa89ab8546be643b2b41baaa28b5bbd309d","Cable Media Tensión Cobre XLPE 1/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 1/0 AWG 15 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2 AWG 15 kV 100% Pantalla de Cobre","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-BE1B2D69B2D0","Cable Media Tensión Cobre XLPE 2 AWG 15 kV 133%","surtilec-cable-media-tension-cobre-xlpe-2-awg-15-kv-133-srt-pending-be1b2d69b2d0.webp","54d74d3eba896ae0de5362aea5472d183d569f4e309eb0df79f7e87333530c72","Cable Media Tensión Cobre XLPE 1/0 AWG 15 kV 100% | Cable Media Tensión Cobre XLPE 2 AWG 15 kV 133% | Cable Media Tensión Cobre XLPE 2 AWG 15 kV 100%","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-39C487C5DE72","Cable Media Tensión Cobre XLPE 2 AWG 15 kV 100%","surtilec-cable-media-tension-cobre-xlpe-2-awg-15-kv-100-srt-pending-39c487c5de72.webp","54d74d3eba896ae0de5362aea5472d183d569f4e309eb0df79f7e87333530c72","Cable Media Tensión Cobre XLPE 1/0 AWG 15 kV 100% | Cable Media Tensión Cobre XLPE 2 AWG 15 kV 133% | Cable Media Tensión Cobre XLPE 2 AWG 15 kV 100%","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-2F9A9886A1F6","Cable Media Tensión Cobre XLPE 2 AWG 15 kV 133% Pantalla de Cobre","surtilec-cable-media-tension-cobre-xlpe-2-awg-15-kv-133-pantalla-de-cobre-srt-pending-2f9a9886a1f6.webp","685691f97147880aec27a08bb2edffa89ab8546be643b2b41baaa28b5bbd309d","Cable Media Tensión Cobre XLPE 1/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 1/0 AWG 15 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2 AWG 15 kV 100% Pantalla de Cobre","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-D9E22C29AF82","Cable Media Tensión Cobre XLPE 2 AWG 15 kV 100% Pantalla de Cobre","surtilec-cable-media-tension-cobre-xlpe-2-awg-15-kv-100-pantalla-de-cobre-srt-pending-d9e22c29af82.webp","685691f97147880aec27a08bb2edffa89ab8546be643b2b41baaa28b5bbd309d","Cable Media Tensión Cobre XLPE 1/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 1/0 AWG 15 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2 AWG 15 kV 100% Pantalla de Cobre","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-DC66FFA29AB5","Cable Media Tensión Cobre XLPE 2/0 AWG 15 kV 100% Pantalla de Cobre","surtilec-cable-media-tension-cobre-xlpe-2-0-awg-15-kv-100-pantalla-de-cobre-srt-pending-dc66ffa29ab5.webp","599966f52362ee50bcb559f6faf705efce9f506a77057db2d61e5093b7c18fde","Cable Media Tensión Cobre XLPE 2/0 AWG 15 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2 AWG 15 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 3/0 AWG 15 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 350 kcmil 15 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 500 kcmil 15 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 4/0 AWG 15 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 250 kcmil 15 kV 100% Pantalla de Cobre","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-47C93D2B1C0F","Cable Media Tensión Cobre XLPE 2 AWG 15 kV 133% Pantalla de Cobre","surtilec-cable-media-tension-cobre-xlpe-2-awg-15-kv-133-pantalla-de-cobre-srt-pending-47c93d2b1c0f.webp","e611d95727a6103f643bfdf2d72033d31a905b22cec4c88926e8f7fb66c5b8e4","Cable Media Tensión Cobre XLPE 2/0 AWG 35 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 4/0 AWG 35 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 1/0 AWG 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2/0 AWG 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 3/0 AWG 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 4/0 AWG 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 250 kcmil 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 350 kcmil 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 500 kcmil 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 3/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 4/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 1/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 250 kcmil 15 kV 133% Pantalla en Cinta | Cable Media Tensión Cobre XLPE 350 kcmil 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 500 kcmil 15 kV 133% Pantalla en Cinta","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-EACAD6DB3991","Cable Media Tensión Cobre XLPE 1/0 AWG 15 kV 100% Pantalla de Cobre","surtilec-cable-media-tension-cobre-xlpe-1-0-awg-15-kv-100-pantalla-de-cobre-srt-pending-eacad6db3991.webp","cdb22dbaded2d0b27b81c268044db9a18844b46dd52f960445339aa913b81652","Cable Media Tensión Cobre XLPE 1/0 AWG 15 kV 100% Pantalla de Cobre","coincidencia_exacta_hash_unico","asignar_imagen"
"SRT-PENDING-D3F3B43777D8","Cable Media Tensión Cobre XLPE 3/0 AWG 15 kV 133% Pantalla de Cobre","surtilec-cable-media-tension-cobre-xlpe-3-0-awg-15-kv-133-pantalla-de-cobre-srt-pending-d3f3b43777d8.webp","e611d95727a6103f643bfdf2d72033d31a905b22cec4c88926e8f7fb66c5b8e4","Cable Media Tensión Cobre XLPE 2/0 AWG 35 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 4/0 AWG 35 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 1/0 AWG 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2/0 AWG 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 3/0 AWG 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 4/0 AWG 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 250 kcmil 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 350 kcmil 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 500 kcmil 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 3/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 4/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 1/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 250 kcmil 15 kV 133% Pantalla en Cinta | Cable Media Tensión Cobre XLPE 350 kcmil 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 500 kcmil 15 kV 133% Pantalla en Cinta","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-1C8BC0CAAD59","Cable Media Tensión Cobre XLPE 4/0 AWG 15 kV 133% Pantalla de Cobre","surtilec-cable-media-tension-cobre-xlpe-4-0-awg-15-kv-133-pantalla-de-cobre-srt-pending-1c8bc0caad59.webp","e611d95727a6103f643bfdf2d72033d31a905b22cec4c88926e8f7fb66c5b8e4","Cable Media Tensión Cobre XLPE 2/0 AWG 35 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 4/0 AWG 35 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 1/0 AWG 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2/0 AWG 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 3/0 AWG 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 4/0 AWG 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 250 kcmil 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 350 kcmil 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 500 kcmil 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 3/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 4/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 1/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 250 kcmil 15 kV 133% Pantalla en Cinta | Cable Media Tensión Cobre XLPE 350 kcmil 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 500 kcmil 15 kV 133% Pantalla en Cinta","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-74A49AEFEA79","Cable Media Tensión Cobre XLPE 1/0 AWG 15 kV 133% Pantalla de Cobre","surtilec-cable-media-tension-cobre-xlpe-1-0-awg-15-kv-133-pantalla-de-cobre-srt-pending-74a49aefea79.webp","e611d95727a6103f643bfdf2d72033d31a905b22cec4c88926e8f7fb66c5b8e4","Cable Media Tensión Cobre XLPE 2/0 AWG 35 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 4/0 AWG 35 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 1/0 AWG 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2/0 AWG 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 3/0 AWG 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 4/0 AWG 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 250 kcmil 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 350 kcmil 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 500 kcmil 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 3/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 4/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 1/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 250 kcmil 15 kV 133% Pantalla en Cinta | Cable Media Tensión Cobre XLPE 350 kcmil 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 500 kcmil 15 kV 133% Pantalla en Cinta","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-12EFE0C7DB3A","Cable Media Tensión Cobre XLPE 250 kcmil 15 kV 133% Pantalla en Cinta","surtilec-cable-media-tension-cobre-xlpe-250-kcmil-15-kv-133-pantalla-en-cinta-srt-pending-12efe0c7db3a.webp","e611d95727a6103f643bfdf2d72033d31a905b22cec4c88926e8f7fb66c5b8e4","Cable Media Tensión Cobre XLPE 2/0 AWG 35 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 4/0 AWG 35 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 1/0 AWG 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2/0 AWG 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 3/0 AWG 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 4/0 AWG 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 250 kcmil 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 350 kcmil 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 500 kcmil 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 3/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 4/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 1/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 250 kcmil 15 kV 133% Pantalla en Cinta | Cable Media Tensión Cobre XLPE 350 kcmil 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 500 kcmil 15 kV 133% Pantalla en Cinta","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-C35BA134FFF6","Cable Media Tensión Cobre XLPE 350 kcmil 15 kV 133% Pantalla de Cobre","surtilec-cable-media-tension-cobre-xlpe-350-kcmil-15-kv-133-pantalla-de-cobre-srt-pending-c35ba134fff6.webp","e611d95727a6103f643bfdf2d72033d31a905b22cec4c88926e8f7fb66c5b8e4","Cable Media Tensión Cobre XLPE 2/0 AWG 35 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 4/0 AWG 35 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 1/0 AWG 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2/0 AWG 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 3/0 AWG 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 4/0 AWG 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 250 kcmil 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 350 kcmil 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 500 kcmil 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 3/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 4/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 1/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 250 kcmil 15 kV 133% Pantalla en Cinta | Cable Media Tensión Cobre XLPE 350 kcmil 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 500 kcmil 15 kV 133% Pantalla en Cinta","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-3ADF260C8695","Cable Media Tensión Cobre XLPE 2/0 AWG 15 kV 133% Pantalla de Cobre","surtilec-cable-media-tension-cobre-xlpe-2-0-awg-15-kv-133-pantalla-de-cobre-srt-pending-3adf260c8695.webp","e611d95727a6103f643bfdf2d72033d31a905b22cec4c88926e8f7fb66c5b8e4","Cable Media Tensión Cobre XLPE 2/0 AWG 35 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 4/0 AWG 35 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 1/0 AWG 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2/0 AWG 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 3/0 AWG 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 4/0 AWG 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 250 kcmil 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 350 kcmil 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 500 kcmil 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 3/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 4/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 1/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 250 kcmil 15 kV 133% Pantalla en Cinta | Cable Media Tensión Cobre XLPE 350 kcmil 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 500 kcmil 15 kV 133% Pantalla en Cinta","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-ABCAE6062FCC","Cable Media Tensión Cobre XLPE 2 AWG 15 kV 100% Pantalla de Cobre","surtilec-cable-media-tension-cobre-xlpe-2-awg-15-kv-100-pantalla-de-cobre-srt-pending-abcae6062fcc.webp","599966f52362ee50bcb559f6faf705efce9f506a77057db2d61e5093b7c18fde","Cable Media Tensión Cobre XLPE 2/0 AWG 15 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2 AWG 15 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 3/0 AWG 15 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 350 kcmil 15 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 500 kcmil 15 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 4/0 AWG 15 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 250 kcmil 15 kV 100% Pantalla de Cobre","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-B7219EB6AB8B","Cable Media Tensión Cobre XLPE 3/0 AWG 15 kV 100% Pantalla de Cobre","surtilec-cable-media-tension-cobre-xlpe-3-0-awg-15-kv-100-pantalla-de-cobre-srt-pending-b7219eb6ab8b.webp","599966f52362ee50bcb559f6faf705efce9f506a77057db2d61e5093b7c18fde","Cable Media Tensión Cobre XLPE 2/0 AWG 15 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2 AWG 15 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 3/0 AWG 15 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 350 kcmil 15 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 500 kcmil 15 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 4/0 AWG 15 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 250 kcmil 15 kV 100% Pantalla de Cobre","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-3F39F1104F57","Cable Media Tensión Cobre XLPE 350 kcmil 15 kV 100% Pantalla de Cobre","surtilec-cable-media-tension-cobre-xlpe-350-kcmil-15-kv-100-pantalla-de-cobre-srt-pending-3f39f1104f57.webp","599966f52362ee50bcb559f6faf705efce9f506a77057db2d61e5093b7c18fde","Cable Media Tensión Cobre XLPE 2/0 AWG 15 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2 AWG 15 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 3/0 AWG 15 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 350 kcmil 15 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 500 kcmil 15 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 4/0 AWG 15 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 250 kcmil 15 kV 100% Pantalla de Cobre","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-1BB7C80490C5","Cable Media Tensión Cobre XLPE 500 kcmil 15 kV 133% Pantalla en Cinta","surtilec-cable-media-tension-cobre-xlpe-500-kcmil-15-kv-133-pantalla-en-cinta-srt-pending-1bb7c80490c5.webp","e611d95727a6103f643bfdf2d72033d31a905b22cec4c88926e8f7fb66c5b8e4","Cable Media Tensión Cobre XLPE 2/0 AWG 35 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 4/0 AWG 35 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 1/0 AWG 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2/0 AWG 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 3/0 AWG 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 4/0 AWG 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 250 kcmil 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 350 kcmil 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 500 kcmil 35 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 3/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 4/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 1/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 250 kcmil 15 kV 133% Pantalla en Cinta | Cable Media Tensión Cobre XLPE 350 kcmil 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2/0 AWG 15 kV 133% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 500 kcmil 15 kV 133% Pantalla en Cinta","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-B810509BCD60","Cable Media Tensión Cobre XLPE 500 kcmil 15 kV 100% Pantalla de Cobre","surtilec-cable-media-tension-cobre-xlpe-500-kcmil-15-kv-100-pantalla-de-cobre-srt-pending-b810509bcd60.webp","599966f52362ee50bcb559f6faf705efce9f506a77057db2d61e5093b7c18fde","Cable Media Tensión Cobre XLPE 2/0 AWG 15 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 2 AWG 15 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 3/0 AWG 15 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 350 kcmil 15 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 500 kcmil 15 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 4/0 AWG 15 kV 100% Pantalla de Cobre | Cable Media Tensión Cobre XLPE 250 kcmil 15 kV 100% Pantalla de Cobre","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
